,text,label,label_name
24234,"20 hari jelang bursa transfer Januari, saya yakin Comolli sudah punya nama2 yg siap didatangkan ke LFC &amp; belum diketahui media.. ",5,surprise
24235,The book that I'm getting for someone for Christmas was originally written by a German. That explains *everything*.  ,5,surprise
24236,Why am I so easily distracted.. Never finishing cleaning my room at this rate #markwahlberg #ilovemovies,4,fear
24237,But experts at the Coney Hill Psychiatric Hospital are alarmed . ,4,fear
24238,I guess I'm about to call it a night.. Stupid Netflix isn't working again... #neednewinternet,5,surprise
24239,"So, turns out I have a lot more time in the morning when I don't go on tumblr.... ",5,surprise
24240,"ICC chairman Sir Colin Cowdrey ( left ) is clearly furious that every time he has been ready to make a statement about the Texaco Trophy events of August 23 , Pakistan 's lawyers have threatened writs . ",3,anger
24241,"It 'll be very loud and you might get frightened . "" ",4,fear
24242, You ’ Ve got to be kidding me ! You ’ re complaining about me talking on the phone when you go out for a cigarette break ten times a day to shoot the breeze ? ,3,anger
24243,"I think he was in a hurry and was cross about being stopped , "" said an eyewitness . ",3,anger
24244,"I absolutely hate lady gaga, katy perry, &amp; nicki minaj's style!!!   me",6,disgust
24245,There's nothing more annoying than someone not replying to a text message ,3,anger
24246,@OhlookitsTiff why the hell not and check your twitter once you wake up. :P ,5,surprise
24247,"RT, follow @unitednude and WIN one of the 5 special collector items that we are giving away to our Twitter friends! #RT #WIN",5,surprise
24248, Poor girl ! ,2,neutral
24249,It is in NO way about stomach cramps! Feeling of pure with my stomach,6,disgust
24250,"Then she remembered his horror when he 'd said , ` Don't tell me you 're a virgin ! "" and her heart closed in on itself like a wounded animal . ",4,fear
24251,"Out with the mom, dinner then off to c a broadway show...shhhhhh the show is a ♥Happy Bday again mommy",5,surprise
24252,"ICC chairman Sir Colin Cowdrey ( left ) is clearly furious that every time he has been ready to make a statement about the Texaco Trophy events of August 23 , Pakistan 's lawyers have threatened writs . ",3,anger
24253,"But that ain't how it works, that ain't how it goes,& i'll be getting high just to balance out the lows ",4,fear
24254,"I learned that a class-mate had given a list, of peolpe who help each other in exams, to the professor.",3,anger
24255,happy birthdayyyyy  @jesshea1202 i love you so much pretty girl! i hope you liked your party haha,5,surprise
24256,@damnitjason san francisco hippies let that shit get braidable. and do braid it. ,5,surprise
24257, So what ? ,2,neutral
24258,"Just bought dinner for a homeless lady, &amp; gave her money to feed her cat. How the fuck is this situation possible in western Europe? ",3,anger
24259,"When my father did not get back from Chipata on time, he was thus holding back progress as everything depended on him.  I felt angry over his actions.",3,anger
24260, Laura . ,2,neutral
24261,When I was told that the form five results were out.,4,fear
24262,That awkward moment when you find a perfume box full of sensors! ,5,surprise
24263,"I lived in a flat with a couple. The woman was so jealous of me, that she sometimes had crying fits. Eventually her husband could not stand that any more and wanted to kill me.",4,fear
24264," If I hear "" Love Me Tender "" one more time , I think I'm going to go crazy ! ",3,anger
24265,"I was living in rooms in a very lonely, quiet neigbourhood. During the night it was very silent and this frightened me. The fact of being alone in that house frightened me.",4,fear
24266," Great , because I am really mad at William . I mean , what kind of an idiot wouldn't be able to appreciate a smart , beautiful woman like me ? Anybody who would be friends with that guy has to be really dumb . ",3,anger
24267, Goodbye . ,2,neutral
24268,"In England wild storms swept the country , and commuters were infuriated and inconvenienced by the dispute . ",3,anger
24269, Okay . ,2,neutral
24270,yeah! 5 euro beltegoed gewonnen met  #code :) Nice!,5,surprise
24271,The court expressed dismay that Wiltshire Social Services had called in a voluntary agency to help look after him . ,4,fear
24272,"I was mad about her being killed , mad at whoever killed her . ",3,anger
24273,"The racist woman on the tram made a fool of herself, what an ignorant idiot &amp; to swear infront of your little child like that smh! ",6,disgust
24274,So at Walmart a diesel truck ran over a car in the parking lot! Guess who was driving the truck?& Mexican! Lol. ,5,surprise
24275,Mansell was livid and admitted he ran away from the scene of the accident to avoid being tempted into big trouble . ,3,anger
24276,OMG!!!! LEARN HOW TO DRIVE! YOU'RE 49 YEARS OLD! ,3,anger
24277,A European consumers ' pressure group is angry at the chaotic state of control on such potentially-lethal products . ,3,anger
24278,don't fbi agents. they only knock on the doors of bad americans.,4,fear
24279, I'll beat him . ,3,anger
24280,wow walk away for a few minutes and the  are a head ,5,surprise
24281,SCREW YOU ONTARIO COLLEGES SITE!! YES I KNOW ANOTHER PERSON BY MY NAME HAS MY ACCOUNT. THAT PERSON IS ME!! LET ME SIGN IN AND APPLY! ,3,anger
24282, What ? ,2,neutral
24283,When my brother was held up and robbed.,3,anger
24284,You know you are coming into foreign territory when you see black manicans in store windows. #iaintfromaroundhere,4,fear
24285,@LailaSpits Ik word wel wéér gedissed zeg! (en ik máák al 0 surprises dit jaar),5,surprise
24286,Not looking forward to the release of uni results tomorrow #uq #uqresults,4,fear
24287,Listen to your but don't obey it. Seth Godin,4,fear
24288,Whoevere let they're nasty ass dog shit In the middle of the Pavement is dirty as shit ! They have no morals what so ever ! Ew ! me,6,disgust
24289,"When others let me down, fail to keep agreements.",3,anger
24290,I think I'm scared of what the future holds. I was wishing for some things and now am used to those. ,4,fear
24291,"Once, late at night, I was biking home and overtook a man. He said to me \Hello darling\"" I was terrified and imagined the wildest scenes.""",4,fear
24292,She said : ` Don't be cross with them . ,3,anger
24293,Loneliness. It can cause a bad effect-- when we least expect it and have the lowest tolerance for it. I only want it when I'm reading. ,4,fear
24294,@stoverkelsey female fight club than beat the #shit out of her,5,surprise
24295,Fair warning to B and other loved ones in my immediate life: forgot to take my meds today.    ,3,anger
24296,1:30 am. Just read a tweet from @KILLSTEENKILL that mentioned @MattJackson13. Tonight is gonna be a brutal classic. 18 hrs til ,4,fear
24297,i rebooked my ticket to home and will arrive 2 days earlier ... :),5,surprise
24298,Operation 24 hours in colorado ,5,surprise
24299,Een zondag lekker thuis en zeker genoeg te doen #gedicht #trainingsschema's #administratie #diner bedenken De dag is nu al te kort,5,surprise
24300,Dang that made me super mad ,3,anger
24301,Dear douche head who is blaring music in your car outside my bed room window... I'm trying to study here! Be respectful!  ,3,anger
24302,is a creative block to our body's natural flow of #instincts and #intuition that are often not cultivated in the Western mind.,4,fear
24303,My last tweet was for a Gemini ... is my natural emotion,3,anger
24304, We can ’ t break into the line . Don ’ t be so impatient . We ’ ll be at the front of the line soon . ,2,neutral
24305,"How often do parents say in exasperation , ` Oh , you 'll be the death of me "" ? ",3,anger
24306," It ’ s a story about a policemen who is investigating a series of strange murders . I play the part of the detective . He has to catch the killer , but there ’ s very little evidence . It ’ s a psychological th ",2,neutral
24307,such a good plan fucked up #dontgiveadung #vball,3,anger
24308,"@beccallyne consummating is having sex, stupid. So you're not game at all! :(  #sadness",3,anger
24309,Scorgasm debut next Wednesday 11/30/11 ; I will be telling the person tipping he has a nice cock before we do the jump ball. ,5,surprise
24310,"feeling queasy, might run across the road and spew on my sister   ",5,surprise
24311,i think im scared of what the future holds.. i was wishing for some things an now am used to those.. ,4,fear
24312,@Lagana checking out he return of Super Dragon at @OfficialPWG #IWantWrestling,4,fear
24313,Popping my  cherry + sitting outside Best Buy. It smells like straight up PISS. ,6,disgust
24314,"Since the war began , Soviet military commentators , including senior serving officers , have been expressing dismay at seeing Iraq 's army , most of whose tanks and aircraft they supplied , pounded so relentlessly and effectively . ",4,fear
24315,"She disliked the intimacy he showed towards some of them , was resentful of the memories they shared of which she was not a part , and felt excluded . ",3,anger
24316,@FfionHughes will be home tomorrow lad.. Miss sister sledge haha @Rhian_23  ,5,surprise
24317,what the hell did they do with the popular list in  its all messed up!   ,3,anger
24318,He was concerned that the room must be left just as Durance would have wished . ,4,fear
24319,The Doctor looked offended . ,3,anger
24320,Jus decided I'm coming to visit Ma lil brudah @Use2_butfuckit in a day when igot two days off #surprise ;),5,surprise
24321,Congrats @Flemister_kay57 on your pretty new car! ,5,surprise
24322, You hit the white ball with your cue . The white ball hits the colored balls . And you want to get the colored balls into the pockets . ,2,neutral
24323,"Okay anon, you've annoyed me. No-one should be told to 'go die' because 'nobody likes them' fuck you.  ",3,anger
24324, They're incredibly selfish . They ' re always up until the wee hours of the night playing their music so loudly that I have to wear earplugs in order to fall asleep ! ,3,anger
24325,The man seemed stunned . ,5,surprise
24326,Truly just wants to crawl in a hole right now. Going to bed crying. What a great night. ,5,surprise
24327,Are you allowing to sabotage Your Empowering #Success ? Give it back! 2 Timothy 2:7 #queeninyou,4,fear
24328,"Trust No nigga bc they your potential, trust No women bc all they #Want is your potential #RealNiggaShit",4,fear
24329,"okeee het begin van mijn gedicht is er, nu de rest nog... ",5,surprise
24330,"scuffles in the garden - a rat ran, balancing, along the side fence this afternoon, a blackbird flew out of the middle of a hedge ",5,surprise
24331,@kaitlynxamos haha! We wanted it to be a great @hevyndall &amp; I were so proud of ourselves when we saw your reaction! #GREATFRIENDS,5,surprise
24332,Almost ruined my knee again. of injury.,4,fear
24333," Well , on Saturday I cleaned the house and played tennis . Then on Sunday I hiked in the country . ",2,neutral
24334,"Then Isabel saw Ellen 's stunned face and realised that her maid , at least , did not know she had spent the night alone . ",5,surprise
24335,She was cross at the way he had treated her as though she weren't a normal girl -- some kind of freak . ,3,anger
24336,I find myself sprinting but it doesnt hurt as much on my hamstring no more...is leaving,4,fear
24337,When I heard that my girlfriend was talking behind my back and looking down on me.,3,anger
24338,@daShortFry is a bad ass...watch out tweeter world... has come of age #bringthepain,4,fear
24339,"I woke up in the middle of the night of a nightmare, I was alone, it was very quiet and very dark.",4,fear
24340, That's just wrong ! why don't you just quit ? ,3,anger
24341, Why ? ,2,neutral
24342, Yeah ? ,2,neutral
24343,I don't need to swear to anything. Punch your mrs and you'll wake up with your dick on your pillow next to bloody scissors. .,4,fear
24344,Westbound for Wamego to watch the Jayhawks game with a bunch of wildcats? #rockchalk,6,disgust
24345,When the time came for me to see dead bodies and to operate on them.,4,fear
24346,Stupid laptop tht likes to pick and choose when it wants to work properly ,3,anger
24347,when your biological dad that you've never spoken to in your life calls you on your cell phone at 2 in the morning. ,5,surprise
24348,A drummer who had borrowed my drums destroyed both the drumskin and the sticks.  He did not repair them nor did he tell me about it.,3,anger
24349, His nose is out of joint because we forgot to invite him to the party . ,2,neutral
24350,That's really the only problem. Ppl think they should naturally only love and be fulfilled by 1 person. When it doesn't happen?  ,4,fear
24351," Oh , no . I couldn ’ t possibly . ",2,neutral
24352,You came home after the service with your name sake or u forgotten so soon? RT @Precious_Ajunwa: @marcellinus Visit ??? ,5,surprise
24353,"Did Bean send these dirty jokes to you , too ? Look ! ",3,anger
24354,Lmfao! RT @j_colan: I would hate to have a baby mom that's a baby girl ,4,fear
24355,Can't wait for Friday!!! It's gonna be awesome :) #fun #stand,5,surprise
24356,"Christina blushed , angry at being spoken to like a member of staff . ",3,anger
24357,When my brother did not send me the transport money to resume my studies in time at university.,3,anger
24358,"A friend came to visit me late one night. He promised to stay only a quarter of an hour, but he stayed 5 hours !! He didn't leave and I was very angry.",3,anger
24359,"The only thing I could think of during training was &quot;ahh my teeth hurt!&quot; Cold, warm &amp; wind hurts, so on my way to the dentist ",4,fear
24360, Pardon ? ,2,neutral
24361, It ’ s simply because the tins were damaged . ,3,anger
24362, So did I . ,2,neutral
24363,Before the department meeting my friend ate a dish that I had prepared for this meeting.,3,anger
24364,On another occasion he had been struck once by another man at work and we were furious at him for not returning the blow . ,3,anger
24365, Didn't I tell you ? It's over ! ,3,anger
24366, And that ? ,2,neutral
24367,Michael Stein was trying unsuccessfully to calm an irate customer who was arguing about his bill . ,3,anger
24368,So my acquaintance just announced hes gunna take a shit tomorrow lol,6,disgust
24369,A friend is giving her kids the surprise of a lifetime. They are on their way to  I wish I could pull off a like that.,5,surprise
24370,"My mother was ill and asked me to prpare our lunch. I went to do it, and while I was working, she stayed behind me telling what I had, or not to do. I asked her to stop meddling, and to go to bed. When I went to ask for help to my sister, my mother said that I was proud, that I asked for help only when I wanted and that I wasn't able to cook by myself.",3,anger
24371,I don't actually believe in  I just believe in all the characteristics that follow.     #Darkness,3,anger
24372,I hate it!. It always happen!. Everybody cancel everything in the last minute ! :'( :'/,3,anger
24373,"It was after noon by the time we actually got sorted , much to the annoyance of the lady from the Public Relations company who had hired us . ",3,anger
24374,Guess who's first in line at Yoshi's Oakland to hear Mike Stern. Thanks to my amazing wife! ,5,surprise
24375,When I entered the dissecting room for the anatomy class and saw several dead bodies lying on the benches.,4,fear
24376,"My father will be angry with me if you leave early ! "" ",3,anger
24377,Accidentally spent alot in vs but they gave me a vs fashion show shirt free ,5,surprise
24378,"Randy, get your historical facts right. There are history majors in the audience ",5,surprise
24379,"This was when I was being followed home every day from the campus, by a stranger.  He would follow me to the campus and then sit outside my class.  If I was not there he would ask my friends as to where I was.  He was a dark, ominous looking person and I was terrified of him as I did not know his intentions.  I reported him to the security officer, who turned him over to the police.  I was even more petrified then.",4,fear
24380,Waiting for the start of from @OfficialPWG. The return of #SuperDragon will be a great night!,4,fear
24381,@kellybrooke57 just made my night. What a  awesome ,5,surprise
24382, Excuse me ? ,2,neutral
24383," OK , go on . ",2,neutral
24384,Gang of school boys walking together. Chanting. Then I realised they were declining latin verbs. #kidslovelatin #overheardonstreet,5,surprise
24385," No , what ? ",2,neutral
24386,"Hi , Fanny . ",2,neutral
24387,Look what you've done ! ,3,anger
24388,"and loathing, my man, fear and loathing. -Hunter S. Thompson #teamautofollow",4,fear
24389,"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4,fear
24390,"Constant recounting of this tale embroidered it further , describing the woman 's horror as the head , missing the basket , gripped her apron and held on with its teeth ! ",4,fear
24391,screw you kinda sad u made twitter.. now i cant beak you cause I'm afraid you'll read it. #fuck #pplonfacebookmaketwitter,3,anger
24392,When on a car journey a fellow student crossed our way with his own car and we had to bump into a roadside trunk.,3,anger
24393,When my husband stays late at a meeting and I have to be alone.,3,anger
24394," IF you DO piss of young hot mark wahlberg, your dogs head will get cut off and put thru the doggy door... ",4,fear
24395," You have your library card , right ? ",2,neutral
24396,My boyfriend promised to take me to see a game of tennis and rang saying he was going to the pub with some of his friends instead.,3,anger
24397,@Sanny_MUFC @chiller58_lfc Omar calm down you take everything out of context (I meant you was losing the battle of words) LOL  ,3,anger
24398,@KryslanJae it just hit me that you will be influencing young minds for years to come. #doom,4,fear
24399,When I first sat for an entrance examination.,4,fear
24400,Torres' Entrance strikes fear into the supporters behind the Chelsea net. of being hit.,4,fear
24401," Sorry , here . ",2,neutral
24402,"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today  #less&quot;",4,fear
24403,"Bolas baby shower yesterday was awesome! Dee conned her proper, the shock on her face when we screamed  #Priceless! :)",5,surprise
24404," Whatever . Just turn right here . . . The freeway will be packed at this hour . . . let ’ s take a side street . Go on ! Get out of our way ! Move , move ! ",3,anger
24405, Mumm . no . ,2,neutral
24406, - The Path of Totality reminds me of Factory's Remanufacture. Moshpit worthy!,4,fear
24407,One day I went to the cinema to see a film in which I was interested.  On arriving there I saw a long queue (which I had not expected) and went back home without seeing the film.,4,fear
24408,We are getting a bit fed-up of people saying how badly opponents play against us . ,6,disgust
24409,"Anybody who swears allegiance to United must share the same sense of dismay at what has happened , and what is still going on -- for me , it 's almost a sense of revulsion . ",4,fear
24410,@ImaneBennacer Tu as de la chance que je vois flou que je suis fatigue etc ..  Je m'occupe de toi toute a l'heure .. ,5,surprise
24411,"It was a week before the higher level results were announced.  I had tried and failed many times and this was the last time that I was taking the exam.  I knew that if i failed again I woulld have to enter the society.  I imagined things during this period - I dreamt that I had entered university and it was a nice experience.  When I thought about the future, an unexplainable fear rose in me.  I feared being a worker and not having a bright prospect, I also feared the criticism of my relatives as my brother had gone to university.  Whenevr I thought of this issue I could not eat or concentrate, and my heart beat increased.",4,fear
24412,When my 2 year old son climbed up and sat on the 7th floor balcony with his legs hanging out.  He was holding on tightly to the upper railing of the balcony but he could have easily lost his balance when he sat down.,4,fear
24413,hey there :),2,neutral
24414,holy fucking shit.. my dad from afghanistan just showed up at my front door. #crying,5,surprise
24415,"krave is a disgusting cereal, the advert lies there is not chocolate in the middle ",3,anger
24416, I think lifelong learning is the concept that it's never too soon or too late for learning ,2,neutral
24417,Fuck so many people smoke. ,6,disgust
24418, See you . ,2,neutral
24419,When I was nearly beaten up by the brother of my girlfriend.,4,fear
24420,Wake up in a good for 30 mins later someone to kill it. FFS ,3,anger
24421,The editor changed the heading of an article that I had written.  He considered the heading to be derogatory towards the person I had written about.,3,anger
24422,My greatest is sitting in front of thousands of people while my #Google search history is being read aloud.,4,fear
24423,Joe Rogan is back at it Factor,4,fear
24424," come on , Mary , you're a total catch . I bet he will call you . Don't worry . ",2,neutral
24425,I wish i could get the lyrics to by @Drake tattoo'd on my body. But that'd be one big ass tattoo,4,fear
24426,WTF she damn near a super model she must think I have money lol ,5,surprise
24427, Yes . Why ? ,2,neutral
24428,@JamrockRover yup he got assist for goal. It should be alright I think. It will be very obvious if it doesn't work out for me lol,3,anger
24429," Yes , he is . He loves the girl very much . ",2,neutral
24430,"@NicolaSigley no way, OMG, I am going back Friday with Chris again &quot;cheeky grin&quot;  ",5,surprise
24431,Dnt believe the lies look me in my eyes plz dnt b scared of me..  i miss the deep #Drake,4,fear
24432,"The Spaniard was becoming agitated again , wondering whether he had already gone too far . ",4,fear
24433,"Anger is something that we all experience, but can cause problems in relationships &amp; quality of life if it gets out of control ",3,anger
24434,Being put down by the class leaders.,3,anger
24435,"No lights, no WiFi, no fucking way of making my dinner. ",3,anger
24436, of course . Is the dinner still on ? ,2,neutral
24437,She was not nervous of Martin Bean . ,4,fear
24438,ewww! @Brittanyy_Lucas just sharted!! lord help this child get this demon out her please!,6,disgust
24439, My paper is on the influence of television on children . ,2,neutral
24440,When I was told that a boy did not want to be my friend without any apparent reason.,3,anger
24441,"When my boyfriend was leaving to go home one night, I had a very deep sense of uneasiness and an unwarranted fear that I wouldn't see him again.",4,fear
24442," Really , Mary , you ’ re horrible . ",3,anger
24443,When going to the exam.,4,fear
24444,Tht moment when someone messages you who you normally don't talk to ,5,surprise
24445, Go ahead . ,2,neutral
24446,"@Caro2050 I feel great, slept from 22.30 until my alarm went off, why have you the ?",4,fear
24447," Let me go to school , please ! I'm sick of medicine , sick of soup , and sick of being sick ! ",3,anger
24448,you may think I'm a bitch but atleast I have an opinion and a personality ,3,anger
24449,tell me something about you,2,neutral
24450,When diving deep into the sea to reach the floor I felt breathless. I was cautious but I doubted I should be able to come to the surface and inhale.,4,fear
24451, Yes ! Thank goodness you ’ re here.These bugs are driving us crazy ! ,3,anger
24452,Who ur favorite nephew Brayden. RT @Kota_GotHoesMad: bout to take a bath relax listen to sme ♪♩♪♩ and wait on my ;),5,surprise
24453,i'm seeing da in an #artistic way its nt like i don't wanna see da things like it was but i got no drama you make me so fucking happy,3,anger
24454,"Journalists were asked by the manager to attend a midday conference at Celtic Park in the expectation that Brady would be commenting on his dismay over anonymous , directorial criticism of the team 's progress . ",4,fear
24455,"Oh no, not allowed to leave my room!  #HAS #STARTED",5,surprise
24456,"Fear overwhelmed me when right against the car I was in I saw another one, as if out of control of the driver.",4,fear
24457,have to drink water so that the kidneys are not sick !! :(,4,fear
24458, starts with !! Fear leads yu into Failure ... #Bottomline never be a afraid of Rejection that fear will make yu Fail!,4,fear
24459,&quot;@SmileyBasim: Dont send me a picture after 2 a.m. if you aint butt nekkid&quot; ,6,disgust
24460,Can't wait to see the look on @ngrant60  's face when he realizes I cut a hole in the bottom of the popcorn  ,5,surprise
24461,"For all those years you've protected the seed, it's time to become the beautiful flower.~S.C. Paul   ",4,fear
24462,"you know what really gets me going, @ABessey13's love of speaking in Spanish and owl city ",3,anger
24463,j'écoute un son sa race je savais même pas qu'il était dans mon itunes ,5,surprise
24464,What would you be doing right now if you wasn't afraid... Don't let stop you!!!!,4,fear
24465,"I felt a physical fear, if I can call it this way, today, in the bus where I was sitting on the first seat. While turning the driver didn't see the tram which was making a dash towards us (coming from the side I was), and whose driver intended to cross in yellow light.",4,fear
24466,"not afraid of tomorrow, for I have seen yesterday and I love today #less",4,fear
24467,Falling off a cliff in the mountains.,4,fear
24468,AN OXFORDSHIRE reader expresses astonishment that so many of the hotels featured in this column border on Fawlty Towers . ,5,surprise
24469,Courage is knowing what not to fear. - Plato   ,4,fear
24470,"Maybe I'm naturally hysterically happy, but have spent years being a bit moany and angry due to the hormones. ",4,fear
24471, What about my rights ? ,3,anger
24472,Waiting for the start of from @OfficialPWG. The return of #SuperDragon will be a great night!,4,fear
24473,"oh, mike isn't coming home tonight? ",5,surprise
24474,@BimbolaL my problem is your rudeness mate. ,6,disgust
24475," Yes , but you might have told me before . ",3,anger
24476,"Once I was caught by thugs aged between 20-35, they asked me to surrender all the property I had and I remember feeling very scared.",4,fear
24477,"Stay here coz i will be sharing v awesome stuff till 2 or u can come back by 2 lol , it will make ur weekend just perfect ",5,surprise
24478,Can think of no time that I have felt fear.,4,fear
24479,"Hahahaa, awkward moment tonight. ",5,surprise
24480, Why not ? ,2,neutral
24481,Entering railway station toilets. The same sense of trepidation you feel taking your seat in the home end for an away fixture. ,4,fear
24482,The level of  #Dissapointment and #Tiredness I'm feeling right now is unreal.,3,anger
24483,This Duke game is going to give me a panic attack and it hasn't even started.. @holldoll2 ,4,fear
24484,"Just before I started my study I had to move, I was very afraid to be left alone and that I could not manage it.",4,fear
24485,My father had once again told me that I should be careful and try to seek admission to other places also apart from the faculty of Social Sciences at the university of Helsinki.  I was not at all interested in any other place and had no time to study for other entrance exams.,3,anger
24486,"Don't get the impression that you arouse my anger. You see, one can only be angry with those he respects. ~Richard M. Nixon ",3,anger
24487,Caleb fell asleep during the movie ,5,surprise
24488,People know they can pull you  down and they dont give a care & ,5,surprise
24489,@4aFreeUSA Its not just a the religion level but also @ a social level where the problems r. Sad no 1 wants to do n e thing bcs #Islam,4,fear
24490,On the edge of slipping and winning... ,4,fear
24491,Heard some ghost-like noise at night.,4,fear
24492,"Life is a game, the chips fall where they may but most times they don't fall where you want them ",4,fear
24493,Don't let grab your tongue nor let it confine  your #heart #life is too short to live an #mundane #existence ~milla,4,fear
24494,@coller81 no not yet he hasn't a clue thinks we are going back notts gonna be good  for my lad,5,surprise
24495,There's Something Cool About Taking Pictures On A Disposable Camera And Not Knowing How They Will Come Out! ,5,surprise
24496, He said he had to get rid of them . They were stolen . ,2,neutral
24497,another ending? i almost pooped my pants at the end of last weeks crazy ending!  #dEcodEd,5,surprise
24498,"Hey , guys ! ",2,neutral
24499,"Sunday, God decided to put me through hell.     #malice #hatred #8addys #3packsofcigs #4mealsin3days",3,anger
24500, Who is he marring ? ,2,neutral
24501,"Had me zo voorgenomen om Josey zelf zijn te laten maken... Waarom zit ik dan onder de behanglijm, glitters en verf?",5,surprise
24502,I would spill my leftover chipotle...atleast my dogs got to enjoy it ,3,anger
24503,I am startled to find myself addressing you instead . ,5,surprise
24504,Ah imagine gettin' stuck to get rolled on to a stretcher,3,anger
24505, Not yet . ,2,neutral
24506,"that heart-thumpy feeling when you have a secret and you wanna tell it so bad you feel like peeing your pants, but keeping it a ",5,surprise
24507, Is he ok ? ,2,neutral
24508, You mean the line over there of about 200 people ? ! ,3,anger
24509,When my boss enrolled in a course to satisfy his own ends - to trample on his associates.  I have the misfortune to have one of my superiors in my course.,3,anger
24510,I'm so scared! Is this really how life forces certain circumstances on people? It's so hard. #confused #faith,4,fear
24511,And then again perhaps Modigliani 's exasperation stemmed in part from envy of this brilliant young man . ,3,anger
24512,"&quot;Rt @RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4,fear
24513,So happy to be done with my paper then came back to my room and my mood was ruined...... I HATE TIM TEBOW SOOO MUCH!!!! ,3,anger
24514,Kan die schijnheilige dat niet zelf doen?!? En vanavond zeker met de eer gaan strijken :-(  #fb,5,surprise
24515,"Off to Mexico, for the best Birthday ever! Thanks to the most amazing girl! @jennital  #sunburn",5,surprise
24516, Trust you ! You can't even handle simple plane reservations ! ,3,anger
24517,@hannerbananer7 HAPPY BIRTHDAY I LOVE YOU!!! @sarahrah28 @Joanna_LB,5,surprise
24518,"He 's concerned what will happen to me . "" ",4,fear
24519,"Literally, the things that happen ",5,surprise
24520, maybe he is busy with his work . Just wait and try not to think about it too much ! ,2,neutral
24521,"His mother had begun to feel very angry about his refusal to eat as he had started to lose weight , which worried her . ",3,anger
24522,Any point against Bama is a good point to barners. RT @rosscollings: Great point on the half-time show.,5,surprise
24523,@buceluce I've got 2 or 3 BIG artists I'm working with V Soon. Can't say on here tho. The walls are listening ha ha :),5,surprise
24524,When a close relative is treated badly.,3,anger
24525,Proud of Rowan Williams. Anglican Church has morality and freedom to show social compassion without or constraint; but #faith and #hope,4,fear
24526,Will love ever come her way? Can a man find his way into her heart? &quot;Afraid Of Love&quot; s     #read #dreams,4,fear
24527,Occured while preparing for a midterm in Social Welfare that I thought was going to be very hard and felt unprepared for.,4,fear
24528,On the way home one Friday night in the heavy rain the car acquaplanned.  I lost contact with the road surface for a few seconds.,4,fear
24529, I was never told to go to court . ,3,anger
24530,We all are not worthy of God's forgiveness. We are saved by His loving grace. Don't harbor resentment.  #fear,3,anger
24531,Gotta love when your little brother spoils a party!,5,surprise
24532,@jager_pleass Erm the elastic one is a man... That's probably not a vagina! ,5,surprise
24533," Me too . To keep up with the changing world , one must be involved in lifelong learning and be ready to accept new things . ",2,neutral
24534,So i saw dis cute gurl sittin infront of a range rover and pikin her nose lyk criously! ,6,disgust
24535, Why ? ,2,neutral
24536,"If didn't exist, I would run up to you and tell you how much I LOVE YOU !",4,fear
24537,"If the show costs three dollars, there isn't &quot;free food.&quot; The food is included with the three dollar ticket price. Jesus. ",3,anger
24538,@mauiwowie26 @mchaffe1 Hope you guys enjoyed seeing my face smashed against the bus window staring at you guys #imnotcreepyatall,5,surprise
24539,People always say ''Life is full of choices''. No one ever mentions ,4,fear
24540, I ’ m so jealous . ,2,neutral
24541,watching say yes to the dress: big bliss... this makes me wanna never get that big #diettime,4,fear
24542,Brown bag special ,5,surprise
24543,The toys R us advert makes me want to scream. ,3,anger
24544,"Only ninety minutes left of work, I hope she likes her little gift bag #iloveher",5,surprise
24545,I'm ready to scour our southern brother for an  but a outweighs my #confidence. Publicly I admit; I'm afraid of #rejection.,4,fear
24546,There is only one thing that makes a dream impossible to achieve: the of #failure. Basically I'm saying focus on getting ur mind right,4,fear
24547,"To Twitter &amp; Facebook Police- Santa Clause isn't real, some people think cucumbers taste better pickled, &amp; OJ did that shit. ",5,surprise
24548, Didn't I ? ,2,neutral
24549,"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4,fear
24550, I would think this was the least they could do . ,2,neutral
24551,@jtpierson3 Hahahha ohh yes! good thing he doesnt have a twitter! I say we dont tell him. ,5,surprise
24552,Travelling with metrorail from Cape Town to Malmesbury #metroman,4,fear
24553,And my point me remains dat da FATTEST chicks make the most noiseeeeeee!! Jah STFU ,6,disgust
24554,Loneliness. It can cause a bad effect-- when we least expect it and have the lowest tolerance for it. I only want it when I'm reading. ,4,fear
24555,"Frank ’ s getting married , do you believe this ? ",2,neutral
24556,"Leonora lay rigid in his arms , resentful of being carried about like a bundle of laundry . ",3,anger
24557,"` It 's stuck ! "" she cried in dismay . ",4,fear
24558,My car is a magnet when it comes to ppl window-chalking dicks on it! :) #Not1stTimeItsHappened,5,surprise
24559,I was extremely indignant . ,3,anger
24560,"His marriage to Osthryth , the sister of King Ecgfrith , inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in 686 . ",3,anger
24561,"When a car ran into me. The moment that I felt on the street I thought \This is my end, I am going to die\"".""",4,fear
24562,Intelligence puts man on the throne. Faith puts God there.     ,4,fear
24563,Have you ever felt so angry about men that you 've been moved to write a song about it ? ,3,anger
